Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1961,2,-13.4,-26,-19.7,0.6,-45,0,21.1,21.1
1961,3,-4.1,-18.6,-11.4,10,-42.8,0,10.2,10.2
1961,4,4.8,-9.2,-2.2,16.7,-20.6,0,0.8,0.8
1961,5,13.9,0.3,7.1,21.7,-10.6,18.8,0,18.8
1961,6,20.8,6.8,13.8,25.6,1.1,27.7,0,27.7
1961,7,22.2,8.7,15.5,30.6,2.8,43.4,0,43.4
1961,8,19.4,6,12.7,25.6,-1.1,74.2,0,74.2
1961,9,13.3,0.2,6.8,25,-5,39.1,0,39.1
1961,10,0.4,-6.9,-3.3,9.4,-17.8,14.2,15,29.2
1961,11,-15.4,-25.3,-20.4,5,-41.1,0,24.9,24.9
1961,12,-29.6,-37.3,-33.5,-8.3,-53.9,0,51.3,51.3
1962,1,-20.1,-32.2,-26.2,5.6,-56.7,0,33.8,33.8
1962,2,-11.9,-24.3,-18.1,0.6,-42.2,0,14.2,14.2
1962,3,-5.6,-22.3,-14,9.4,-38.3,0,11.4,11.4
1962,4,6.5,-5.3,0.6,11.1,-23.9,0,3.8,3.8
1962,5,13.3,0.7,7,22.2,-4.4,10.7,0.3,10.9
1962,6,19.1,6.1,12.6,26.7,-0.6,67.1,0,67.1
1962,7,22.5,8.3,15.4,28.3,2.2,35.1,0,35.1
1962,8,20.8,8.1,14.5,28.3,1.7,63,0,63
1962,9,11,-0.6,5.2,17.2,-9.4,25.9,0,25.9
1962,10,5.4,-2.9,1.3,13.3,-13.3,5.8,0,5.8
1962,11,-8.6,-16.2,-12.4,5,-33.3,0,14.7,14.7
1962,12,-14.9,-25.3,-20.1,3.3,-47.8,0,33,33
1963,1,-18.7,-29.3,-24,-1.1,-52.8,0,49.5,49.5
1963,2,-8.4,-19.3,-13.9,8.9,-57.2,0,5.3,5.3
1963,3,-5.6,-23.7,-14.7,5,-38.9,0,19.1,19.1
1963,4,6.2,-9.1,-1.5,16.1,-36.1,1,6.9,7.9
1963,5,15.8,0.6,8.2,28.3,-6.1,18.3,0,18.3
1963,6,17.5,5.1,11.3,22.2,-1.1,27.4,0,27.4
1963,7,21.5,8.3,14.9,27.8,2.2,42.9,0,42.9
1963,8,21.9,5.3,13.6,29.4,-2.8,55.4,0,55.4
1963,9,13.1,3.1,8.1,25,-3.9,30.2,0,30.2
1963,10,4.7,-3.2,0.8,13.3,-16.7,9.1,33,42.2
1963,11,-19.1,-27.6,-23.4,2.2,-48.3,0,32.3,32.3
1963,12,-8.9,-18.5,-13.7,4.4,-41.7,0.3,37.1,37.3
1964,1,-19.9,-31.7,-25.8,-1.7,-49.4,0,26.9,26.9
1964,2,-7.6,-21.9,-14.8,2.2,-40,0,25.9,25.9
1964,3,-10.9,-28.2,-19.6,1.1,-42.2,0,10.7,10.7
1964,4,3.1,-9.8,-3.4,6.1,-21.7,0,35.6,35.6
1964,5,9.6,-3.7,3,23.9,-21.7,16,22.6,38.6
1964,6,20.3,7.8,14.1,27.2,1.7,40.6,0,40.6
1964,7,20,8.6,14.3,25.6,4.4,103.4,0,103.4
1964,8,18,6.6,12.3,22.8,0.6,25.1,0,25.1
1964,9,12.6,-0.4,6.1,19.4,-6.1,9.9,0,9.9
1964,10,4.2,-2.7,0.8,18.3,-12.8,5.1,28.7,33.8
1964,11,-11.2,-19.7,-15.5,1.1,-42.2,0,22.6,22.6
1964,12,-30.8,-39.9,-35.4,10,-56.1,0,33.5,33.5
1965,1,-25.1,-35.8,-30.5,7.8,-55,0,23.1,23.1
1965,2,-20.6,-33.1,-26.9,-6.1,-47.2,0,26.7,26.7
1965,3,0.4,-16.4,-8,7.8,-32.8,0,6.4,6.4
1965,4,6.1,-7.7,-0.8,14.4,-18.3,0,8.1,8.1
1965,5,13.2,-0.3,6.5,22.8,-5.6,3,5.6,8.6
1965,6,17.7,5.3,11.5,26.7,-2.2,79.8,0,79.8
1965,7,22.5,9.1,15.8,33.9,2.2,44.2,0,44.2
1965,8,18.4,4.9,11.7,28.3,-5.6,40.9,0,40.9
1965,9,12.7,0.1,6.4,19.4,-8.9,21.6,7.9,29.5
1965,10,1.1,-8.6,-3.8,10,-26.7,20.6,32.3,52.8
1965,11,-15.4,-26.1,-20.8,2.2,-37.8,0,24.1,24.1
1965,12,-18.3,-28.3,-23.3,3.3,-48.9,0,38.1,37.3
1966,1,-38.7,-46.7,-42.7,-27.8,-53.3,0,2.8,2.8
1966,2,-11.4,-22.9,-17.2,2.8,-42.8,0,35.8,35.8
1966,3,-5.3,-19.7,-12.5,11.1,-41.1,0,14.7,14.7
1966,4,5.3,-9.3,-2,10.6,-21.7,3.6,8.6,12.2
1966,5,12.3,0.2,6.3,20,-5.6,16.3,0,16.3
1966,6,21.6,6.1,13.9,27.8,0,11.2,0,11.2
1966,7,23.2,7.7,15.5,28.3,0.6,42.7,0,42.7
1966,8,18,3.7,10.9,26.1,-2.2,32,0,32
1966,9,13.3,0.1,6.7,22.8,-8.9,15.5,0,15.5
1966,10,-0.2,-8.7,-4.5,9.4,-28.9,12.2,14.7,26.9
1966,11,-19.4,-28.7,-24.1,7.2,-45,0,49,49
1966,12,-21.4,-31.2,-26.3,-4.4,-55,0,15,15
1967,1,-22.8,-34.2,-28.5,-5.6,-48.9,0,33,33
1967,2,-14.6,-27.2,-20.9,-2.8,-44.4,0,34.3,34.3
1967,3,-7.9,-26.3,-17.1,2.2,-39.4,0,10.9,10.9
1967,4,5.4,-9.7,-2.2,17.2,-22.8,0,2.5,2.5
1967,5,13.3,-0.8,6.3,21.7,-7.2,14.2,0.8,15
1967,6,21.6,6.3,14,30,-1.1,51.8,0,51.8
1967,7,21.7,6.9,14.3,27.8,0.6,53.6,0,53.6
1967,8,20.7,6.4,13.6,27.2,0,62.2,0,62.2
1967,9,13.8,1.3,7.6,26.1,-6.7,34.8,0,34.8
1967,10,3,-4.3,-0.7,8.3,-11.7,6.9,6.6,13.5
1967,11,-10.9,-18.6,-14.8,0.6,-42.2,0,44.2,44.2
1967,12,-15.9,-25.1,-20.5,4.4,-42.8,0,13.5,13.5
1968,1,-24.5,-33.4,-29,-4.4,-50.6,0,30.5,30.5
1968,2,-11.9,-23.3,-17.6,12.2,-56.1,0,10.9,10.9
1968,3,1.8,-11,-4.6,10,-28.3,0,3.6,3.6
1968,4,5.1,-7.8,-1.4,11.1,-20.6,0.5,10.4,10.9
1968,5,14.4,1,7.7,23.3,-5,36.3,0.3,36.6
1968,6,20.4,6.5,13.5,24.4,0.6,22.4,0,22.4
1968,7,23.3,7.8,15.6,27.8,2.8,20.3,0,20.3
1968,8,20.1,5.9,13,28.3,-0.6,30.5,0,30.5
1968,9,10,0.2,5.1,14.4,-9.4,40.6,0.3,40.9
1968,10,1.4,-6.3,-2.5,10.6,-16.1,0,14.7,14.7
1968,11,-7.7,-17.7,-12.7,4.4,-27.8,0,16.8,16.8
1968,12,-26,-36.4,-31.2,-2.8,-49.4,0,7.9,7.9
1969,1,-36.6,-44.5,-40.6,-21.1,-53.3,0,6.6,4.6
1969,2,-13.4,-25.6,-19.5,3.9,-50.6,0,5.1,3.6
1969,3,-2.4,-16.8,-9.6,6.1,-35.6,0,7.1,4.3
1969,4,8.6,-2,3.3,12.8,-7.8,1.8,4.3,4.1
1969,5,13.9,1.4,7.7,22.2,-4.4,8.9,7.6,15.2
1969,6,25.3,8.9,17.1,36.1,1.7,8.6,0,8.6
1969,7,20.3,6.4,13.4,25.6,-1.7,56.6,0,56.6
1969,8,15.2,2.2,8.7,23.3,-3.9,12.7,0,12.7
1969,9,12.8,2.1,7.5,20,-7.8,23.1,0,23.1
1969,10,5.4,-5,0.2,18.3,-21.1,11.2,3.8,13.2
1969,11,-9.8,-20.2,-15,10,-47.2,6.4,26.2,21.6
1969,12,-7.3,-21.3,-14.3,5.6,-31.7,0,13.7,9.9
1970,1,-21.9,-33,-27.5,2.8,-51.1,0,8.9,6.1
1970,2,-6.1,-20.9,-13.5,5.6,-32.2,0,16.8,12.4
1970,3,2.2,-8.6,-3.2,8.3,-25.6,0.5,10.9,8.6
1970,4,6,-5.1,0.5,10.6,-15.6,0.3,9.9,6.9
1970,5,13.7,1.8,7.8,21.1,-3.9,24.6,3.8,27.7
1970,6,18.9,5.7,12.3,22.8,-1.1,40.6,0,40.6
1970,7,22.4,8.1,15.3,29.4,2.8,13.7,0,13.7
1970,8,17.7,5.1,11.4,22.8,-1.7,49,0,49
1970,9,8.7,-0.1,4.3,18.3,-12.2,41.7,33.5,69.3
1970,10,-0.6,-9.9,-5.3,14.4,-30.6,3,37.6,30.2
1970,11,-11.2,-20.1,-15.7,13.9,-40.6,3,27.2,21.6
1970,12,-19.8,-29.4,-24.6,-3.9,-52.8,0,54.9,37.1
1971,1,-33.9,-46.4,-40.2,-3.9,-58.3,0,9.1,3.6
1971,2,-11.6,-23.7,-17.7,2.2,-47.2,0,34.3,19.1
1971,3,-5.2,-18.8,-12,4.4,-33.3,0,21.8,13.2
1971,4,4.8,-6.3,-0.8,12.2,-18.3,11.4,5.8,17.3
1971,5,13.6,0.6,7.1,21.7,-4.4,13,1.5,14.5
1971,6,21.3,7.7,14.5,28.3,-1.1,22.4,0,22.4
1971,7,23.6,8.9,16.3,28.3,2.8,47.8,0,47.8
1971,8,19.2,5.7,12.5,28.3,-1.1,51.3,0,51.3
1971,9,11.8,0.2,6,20,-8.9,26.7,1.3,27.9
1971,10,0.8,-9,-4.1,13.9,-31.7,8.6,29.2,37.3
1971,11,-11.7,-22.1,-16.9,-1.7,-33.3,0,16.3,13.5
1971,12,-23.4,-34.8,-29.1,-4.4,-53.3,0,26.4,26.2
1972,1,-29.9,-40.3,-35.1,-13.3,-55,0,17.5,17
1972,2,-20.4,-34.3,-27.4,-6.1,-49.4,0,12.4,12.4
1972,3,-6.9,-23.2,-15.1,7.2,-46.7,0,19.3,19.3
1972,4,2.2,-12,-4.9,8.3,-28.9,0.5,7.1,7.4
1972,5,14.2,0.6,7.4,21.1,-5.6,7.6,2,9.7
1972,6,20.6,7.2,13.9,30,0,40.1,0,40.1
1972,7,23.5,8.6,16.1,29.4,3.9,35.8,0,35.8
1972,8,19.8,7,13.4,25.6,0,49,0,49
1972,9,8.8,-1.7,3.6,21.7,-12.2,35.8,12.7,49.8
1972,10,-0.4,-11.7,-6.1,7.2,-24.4,4.1,40.4,39.4
1972,11,-6.8,-17.2,-12,5,-31.1,0,18.3,18.8
1972,12,-21.5,-32.1,-26.8,-2.8,-46.7,0,11.9,10.2
1973,1,-26.2,-38.6,-32.4,-10.6,-54.4,0,34,29
1973,2,-14.6,-29.1,-21.9,5.6,-50,0,30.2,20.3
1973,3,-0.9,-16.4,-8.7,9.4,-30.6,0,14.7,10.9
1973,4,7.5,-3.2,2.2,14.4,-11.7,4.6,3.3,7.1
1973,5,14.9,0.3,7.6,21.1,-3.9,9.4,0,9.4
1973,6,19.3,6.2,12.8,25,-1.1,81.3,0,81.3
1973,7,21.4,7.2,14.3,27.8,2.8,66.8,0,66.8
1973,8,16.8,5.9,11.4,23.9,-3.9,100.3,0,100.3
1973,9,13.6,-0.2,6.7,20.6,-7.2,27.7,0,27.7
1973,10,1.4,-6.7,-2.7,5.6,-17.8,6.6,23.1,24.4
1973,11,-21.6,-32.6,-27.1,-6.7,-42.2,0,21.6,18
1973,12,-16.3,-27.6,-22,3.3,-44.4,0,32.5,25.1
1974,1,-30.9,-42.2,-36.6,-22.2,-56.7,0,5.6,4.8
1974,2,-16.2,-29.6,-22.9,2.2,-50.6,0,40.1,32.3
1974,3,-7.1,-22.5,-14.8,3.3,-44.4,0,7.1,6.1
1974,4,6.5,-6.2,0.2,13.9,-26.1,1,6.6,8.1
1974,5,13.5,-0.7,6.4,23.3,-10,18,6.6,25.4
1974,6,19.4,4.6,12,26.1,-1.1,59.7,0,59.7
1974,7,21.4,6.9,14.2,27.8,-2.2,65.5,0,65.5
1974,8,18.6,5.2,11.9,28.3,-2.8,62,3.3,65.3
1974,9,13.9,-0.3,6.8,26.1,-15.6,10.7,0.3,10.9
1974,10,1,-6.5,-2.8,6.7,-20,22.6,49.8,66.3
1974,11,-5.2,-16.9,-11.1,12.2,-31.7,0,29.2,24.9
1974,12,-10.7,-22.1,-16.4,2.8,-40.6,0,40.4,35.1
1975,1,-23.5,-34.6,-29.1,-5,-55.7,0,20.5,18.4
1975,2,-15.7,-27.5,-21.6,4.4,-47.8,0,21.6,19.8
1975,3,-2.2,-16.1,-9.2,4.4,-30.6,0,6.9,5.6
1975,4,5.3,-4.2,0.6,12.2,-14.4,0.8,21.6,20.6
1975,5,15.1,2.7,8.9,23.3,-3.3,26.4,0,26.4
1975,6,20.8,7.1,14,29.4,1.1,51.1,0,51.1
1975,7,22.7,9.7,16.2,30.6,0,104.9,0,104.9
1975,8,18.8,5.1,12,27.2,-2.8,30.2,0,30.2
1975,9,12.2,1.5,6.9,18.3,-3.3,60.2,4.6,65
1975,10,0.3,-6.5,-3.1,11.7,-32.8,6.6,20.1,26.7
1975,11,-16.2,-27,-21.6,-6.1,-39.4,0,24.1,18
1975,12,-23.7,-33.9,-28.8,5.6,-53.9,0,11.2,9.7
1976,1,-17.9,-28.9,-23.4,5,-47.2,0,18.3,15.7
1976,2,-17.9,-32.4,-25.2,-7.8,-47.2,0,9.4,7.9
1976,3,-4.3,-19.2,-11.8,3.3,-33.9,0,15.7,14.5
1976,4,8.9,-3.6,2.7,22.8,-12.8,0,0,0
1976,5,14.1,1.4,7.8,20,-3.9,44.7,0,44.7
1976,6,21.3,5.7,13.5,27.8,0,54.4,0,54.4
1976,7,23.1,9.4,16.3,31.1,3.3,75.9,0,75.9
1976,8,21.5,6.8,14.2,30.6,-0.6,35.3,0,35.3
1976,9,15.2,2.3,8.8,24.4,-9.4,21.6,0,21.6
1976,10,3,-6,-1.5,12.8,-15.6,5.6,13.7,17
1976,11,-0.8,-10.1,-5.5,11.7,-19.4,0,25.1,24.4
1976,12,-12.4,-25.4,-18.9,7.2,-42.2,0,10.2,9.7
1977,1,-12.2,-22.2,-17.2,-0.3,-34.3,0,25.3,23.7
1977,2,-1.8,-12.7,-7.3,8.6,-28.3,0,10.4,8.1
1977,3,-3.2,-17.1,-10.2,4.2,-30.4,0,15.1,12.6
1977,4,6,-4.9,0.6,16.5,-20.4,3.5,18.9,20.6
1977,5,15.2,2.2,8.7,24,-2.5,24.7,0,24.7
1977,6,20.7,6.1,13.4,25.6,2.7,27.8,0,27.8
1977,7,22.2,8.4,15.3,29.3,2.8,45.4,0,45.4
1977,8,23.8,7.4,15.6,31,-3,12.9,0,12.9
1977,9,13.2,0.9,7.1,20.5,-5.6,34.7,0,34.7
1977,10,5,-3.4,0.8,11.6,-11.4,2.4,8.8,10.3
1977,11,-16.9,-25.3,-21.1,0.2,-43.2,0,31.2,22.6
1977,12,-29.6,-36.4,-33,-6.8,-52.5,0,10,6.9
1978,1,-16.2,-27.5,-21.9,4.4,-48.2,0,11.3,6.4
1978,2,-6.6,-21.5,-14.1,7.6,-47,0,3.1,2.7
1978,3,-0.7,-13.1,-6.9,6.6,-36.6,0,3.4,3.3
1978,4,7.4,-5.6,0.9,15,-18.1,0.2,3.7,4.2
1978,5,15,1.4,8.2,20,-3.4,14.6,0,14.6
1978,6,19.2,6.5,12.9,24.4,1.4,38.5,0,38.5
1978,7,23.4,8.6,16,31.8,3.8,76.2,0,76.2
1978,8,21.6,6.8,14.2,30.2,-2.1,11.4,0,11.4
1978,9,14.7,3.5,9.1,22.9,-4.6,28.8,0.2,29
1978,10,1.7,-5.9,-2.1,14,-17.1,5.2,47.1,45.9
1978,11,-13,-22.7,-17.9,0,-40.2,0,25.4,21
1978,12,-15.9,-26.2,-21.1,0,-44,0,32.3,22.7
1979,1,-23.7,-33.1,-28.4,-6,-46.2,0,18.7,12.2
1979,2,-29.6,-44.3,-37,-18.3,-54.8,0,3.9,3.1
1979,3,-3.7,-14.7,-9.2,6.1,-35.7,11.5,28.1,36.3
1979,4,6.3,-6.6,-0.2,18.7,-22.2,0,3.2,3.7
1979,5,14,1.4,7.7,23.1,-5.3,15.4,0,15.4
1979,6,19.9,5.6,12.8,25.6,-1.2,15.7,0,15.7
1979,7,21.7,10.8,16.3,28.6,4.4,108.7,0,108.7
1979,8,22.7,6.4,14.6,27.8,-0.3,30.2,0,30.2
1979,9,14.2,3,8.6,21.7,-2.5,38.2,0,38.2
1979,10,6.3,-2.2,2.1,,,8.2,10,18.2
1979,11,-1,-12.3,-6.7,8.9,-24.3,4.4,17.1,19.4
1979,12,-18.3,-29.7,-24,-1.3,-48.7,0,28.6,20.2
1980,1,-23,-34.7,-28.9,2.1,-53.8,0,16.6,13.6
1980,2,-6,-17.9,-12,4.5,-35.3,0,6.6,4.5
1980,3,-2,-14.5,-8.3,8.6,-29.2,0,4.3,3.7
1980,4,8.8,-1.4,3.7,14.3,-8,2.6,9.1,10.9
1980,5,17.4,2.7,10.1,24.1,-5.2,22.7,0,22.7
1980,6,21.4,8.3,14.9,32.7,0.8,44.4,0,44.4
1980,7,21.8,9.2,15.5,27.3,3.2,38.3,0,38.3
1980,8,18.6,5.8,12.2,28.2,-1.1,48,0,48
1980,9,9.2,-0.2,4.5,15.2,-8.1,45.6,2.6,48.2
1980,10,6.6,-1.3,2.7,15.6,-9.8,32.2,4.8,36.8
1980,11,-4.5,-13.9,-9.2,5.1,-37.7,0,25.8,19.9
1980,12,-35,-42.5,-38.8,3.6,-52.6,0,7.8,6.6
1981,1,-1.7,-13.5,-7.6,10.1,-27.1,0,2.4,2
1981,2,-10.8,-22.7,-16.8,1.2,-41.6,0,17.4,12.1
1981,3,2.4,-9.7,-3.7,8.5,-25.9,0.2,3.5,2.9
1981,4,3.9,-7.9,-2,13,-16.8,0.4,1.9,2.3
1981,5,19.2,3.8,11.5,27.6,-2.4,9.5,0,9.5
1981,6,18.8,5.4,12.1,23.6,-1.4,64.6,0,64.6
1981,7,21.1,8.8,15,27.7,2.1,45.5,0,45.5
1981,8,19.7,6.1,12.9,28.5,-3.3,17.6,0,17.6
1981,9,11.2,1.5,6.4,18.8,-8.8,44.7,8.6,53.3
1981,10,1.9,-4.2,-1.2,8.3,-13.8,25.9,21.4,42.9
1981,11,-4.8,-11.3,-8.1,9.5,-19,0,24.1,15.9
1981,12,-17.1,-26.2,-21.7,5.8,-49.2,0,6.9,6
1982,1,-37,-45.7,-41.4,-17,-52.6,0,5.9,4.7
1982,2,-18.9,-31,-25,-4.6,-47.7,0,26.6,25.6
1982,3,-6.6,-23,-14.8,5.9,-42.5,0,4.2,2
1982,4,4.7,-7.7,-1.5,10.7,-26.7,0,12.1,6.4
1982,5,11.9,1,6.5,19.8,-3.7,21.5,5.2,25.5
1982,6,21.5,6.8,14.2,29.7,-1.2,31.3,0,31.3
1982,7,23.7,9.7,16.7,29.2,3.4,62.2,0,62.2
1982,8,19.6,5.9,12.8,27.9,-2.2,24.1,0,24.1
1982,9,13.9,1.1,7.5,22.5,-3.5,39.4,0.5,39.9
1982,10,-2.3,-10.1,-6.2,11.4,-34.9,1,58.5,28.8
1982,11,-13.2,-21.9,-17.6,3.3,-44.9,0,28.5,17.7
1982,12,-14.5,-23.7,-19.1,-1.1,-44,0,26.9,13.8
1983,1,-19.8,-30.4,-25.1,-4,-52.7,0,50.4,31.5
1983,2,-10,-21.1,-15.6,-0.5,-43.5,0,26.1,13.9
1983,3,-5.5,-17.4,-11.5,2.8,-32,0,3.4,2.2
1983,4,8.5,-3.4,2.6,19.3,-16.2,2,1.2,0.8
1983,5,13.9,2.2,8.1,33.5,-3.9,28.8,4,32.6
1983,6,21.3,7.8,14.6,30,-0.3,32.4,0,32.4
1983,7,22.5,9,15.8,30.2,4.6,69.8,0,69.8
1983,8,17.4,6.7,12.1,22.9,-0.5,74.8,0,74.8
1983,9,9.8,-1.7,4.1,17.5,-14.9,22.8,1.2,23.8
1983,10,0.6,-6.7,-3.1,8,-17.5,7.2,34.5,33.3
1983,11,-8.9,-15.2,-12.1,-2,-24,0,18.3,8.7
1983,12,-33.1,-38.7,-35.9,-12.5,-48.2,0,16.4,5.5
1984,1,-18.2,-29.8,-24,-3,-52,0,40.2,25.6
1984,2,-7.8,-19.9,-13.9,6.8,-30.5,0,36.4,21.9
1984,3,0.8,-8.8,-4,11.2,-26.6,0,13.5,5.6
1984,4,8.9,-2.2,3.4,16.8,-7.8,0.2,8.6,7.8
1984,5,14.5,2,8.3,19.7,-4.7,27.4,0,27.4
1984,6,20.2,8,14.1,26,0.7,52.7,0,52.7
1984,7,20.6,8.1,14.4,26.1,1.9,33.9,0,33.9
1984,8,19.6,5.6,12.6,29,-1.8,37.1,7.6,41.8
1984,9,12.4,1.4,6.9,16.5,-5.7,20.6,0,20.6
1984,10,-0.1,-8.6,-4.4,13.9,-33.7,0.8,12.6,10.2
1984,11,-13.1,-20.4,-16.8,4.6,-36.3,0,43.8,18.8
1984,12,-22.2,-33.1,-27.7,1.9,-51.5,0,32.8,18.6
1985,1,-4.9,-13.9,-9.4,3.4,-28.8,1.4,35.2,28
1985,2,-18.8,-30.8,-24.8,2.1,-51.1,0,30.7,19.7
1985,3,-2.1,-16.8,-9.5,5,-36.7,0,15.4,7.8
1985,4,3.9,-6.8,-1.5,9.2,-25.2,0,12.6,6.8
1985,5,13.5,0.9,7.2,21.2,-5.1,5.6,0,5.6
1985,6,18.7,6.1,12.4,28.2,0.6,47.1,0,47.1
1985,7,21.4,9.6,15.5,28.1,4.6,65.2,0,65.2
1985,8,17.7,4.5,11.1,24.8,-1.4,31.8,0,31.8
1985,9,11,0.3,5.7,17.5,-6.3,35.6,0,35.6
1985,10,-2.3,-8.5,-5.4,8.8,-27.4,8,38.8,33.4
1985,11,-21.5,-31.3,-26.4,-5.8,-42,0,21.6,12.8
1985,12,-7.5,-16.5,-12,10.7,-42.7,5.2,23.6,17.4
1986,1,-8.8,-18.6,-13.7,0.8,-33,0.2,44.2,24.2
1986,2,-10.3,-25.5,-17.9,7.5,-41.6,0,4.7,3
1986,3,-3.7,-16.6,-10.2,6,-37.2,0,26.8,14.5
1986,4,1.5,-9.9,-4.2,11.8,-30.9,0,15.3,9.3
1986,5,12.7,1.8,7.3,17.2,-3.4,36.8,0.4,37.2
1986,6,20.7,6.9,13.8,27.2,0.6,31.7,0,31.7
1986,7,23.4,10.5,17,30.2,3.4,49,0,49
1986,8,17.2,5.9,11.6,22.8,-5.2,62.2,0,62.2
1986,9,13.4,0.7,7.1,23.5,-4.7,10.2,1,11
1986,10,3,-5.3,-1.2,14.8,-26.3,17.2,3,19.4
1986,11,-15.7,-26,-20.9,0.2,-42.9,0.4,13.3,8
1986,12,-10.3,-22.7,-16.5,-0.6,-30.5,0,29.2,23.5
1987,1,-11,-22.4,-16.7,5.9,-44,0,27.6,18.6
1987,2,-8,-18.5,-13.3,-0.1,-29.9,0,51.6,30.2
1987,3,-5,-20.6,-12.8,8.6,-45.2,1.6,5.8,5.2
1987,4,6.7,-4.4,1.2,15.2,-15.6,1.2,20.5,14
1987,5,14.6,2.4,8.5,22.7,-3.3,17,2.2,19.2
1987,6,20.4,8.1,14.3,30.4,1.5,33.2,0,33.2
1987,7,23,9.5,16.3,27.1,4.2,33,0,33
1987,8,19.7,5.8,12.8,25.1,-4.2,40.4,0,40.4
1987,9,11.9,1.3,6.6,19.4,-5.3,52,0,52
1987,10,4.8,-1.7,1.6,15.1,-10,31.4,12.2,39.6
1987,11,-4.3,-12.3,-8.3,7.6,-22.8,0.6,39.3,31.8
1987,12,-9.7,-20,-14.9,4,-34.1,0,30.4,19.7
1988,1,-20.4,-29.8,-25.1,-1.3,-44.6,0,18.6,6.4
1988,2,-9.4,-21.7,-15.6,7.4,-41,0,3.7,2.2
1988,3,0.5,-11.3,-5.4,7.3,-22.1,0,5.2,2.8
1988,4,8.5,-2.6,3,18,-14.4,2.4,2.4,4
1988,5,15.4,4.4,9.9,22.6,-0.1,37.6,0,37.6
1988,6,21,7.7,14.4,26.8,0.9,23.4,0,23.4
1988,7,21.5,10,15.8,28.8,5,86.2,0,86.2
1988,8,19,6.7,12.9,28.2,1,23.8,0,23.8
1988,9,12.2,-0.1,6.1,23.8,-6.6,18.6,0.2,18.8
1988,10,-0.9,-7.5,-4.2,18.1,-22.3,9.4,28.3,37.7
1988,11,-11.2,-19.8,-15.5,1.2,-37.9,0,19.8,19.8
1988,12,-11.2,-21.4,-16.3,3.4,-39.1,0,16.4,16.4
1989,1,-25.2,-34.5,-29.9,-3.4,-53.5,0,31,31
1989,2,-16.2,-29.8,-23,3.1,-52.9,0,4,4
1989,3,-8.5,-24.5,-16.5,1.7,-42.6,0,2.1,2.1
1989,4,11.7,-6.9,2.4,22,-22,0.4,0,0.4
1989,5,16.7,3.7,10.2,24.7,-4.5,26.6,0,26.6
1989,6,21.6,8.1,14.9,27.3,2,37.7,0,37.7
1989,7,25.8,9.7,17.8,31.5,5.4,36.9,0,36.9
1989,8,23.7,8.4,16.1,31.3,1.7,23.5,0,23.5
1989,9,12.8,0.9,6.9,23.8,-9.5,20.2,8,28.2
1989,10,1.6,-7.1,-2.8,13.1,-20.1,1.8,21,14.6
1989,11,-15.7,-25.3,-20.5,-2,-49.3,0,31.5,21.6
1989,12,-8.8,-20.1,-14.5,1,-42.6,0,40.5,34.2
1990,1,-21.8,-32.5,-27.2,-2,-53.1,0,26,14.6
1990,2,-22.3,-36.3,-29.3,7.3,-51.3,0.2,36.4,20.4
1990,3,0.7,-13.9,-6.6,9.1,-28.1,0.2,11.1,2.6
1990,4,9.4,-3.6,2.9,15.5,-11.4,0,0,0
1990,5,17,4.4,10.7,26,-0.6,23,0,23
1990,6,21.2,8.3,14.8,27,-0.3,36.2,0,36.2
1990,7,24.2,9.4,16.8,31.9,3.6,31.9,0,31.9
1990,8,20.3,8,14.2,29.9,-1.7,57.6,0,57.6
1990,9,12,2,7,17.9,-3.7,81.4,0,81.4
1990,10,0,-7.3,-3.7,6.6,-21.1,7.8,35.2,33.2
1990,11,-21.8,-31.4,-26.6,-6,-45.5,0,39.3,16.3
1990,12,-22.6,-32.6,-27.6,-7.1,-48.7,0,39.1,24
1991,1,-19,-30.4,-24.8,3.3,-48.1,0,27,17.5
1991,2,-9.1,-19.2,-14.2,0.6,-36.5,0,25.1,19
1991,3,-4.1,-17.6,-10.9,4.4,-32.7,0,27.2,20.6
1991,4,9.8,-3.5,3.1,16.6,-15.7,1.8,9.2,5.8
1991,5,16.9,3.1,10.1,21.7,-3.2,4.2,0,4.2
1991,6,22.2,8.4,15.3,29.3,1.6,24.9,0,24.9
1991,7,21.5,9.6,15.6,26,5.5,43.9,0,43.9
1991,8,17.1,5.9,11.5,25.8,-2.9,49.6,0,49.6
1991,9,13.5,2.1,7.9,21,-5.1,29.6,0,29.6
1991,10,-1.6,-10.6,-6.1,10.5,-27.2,21,9.3,30.6
1991,11,-10.9,-20.5,-15.8,-4.2,-34.7,0,48,27.1
1991,12,-14,-27.1,-20.5,2.5,-41.1,0,43.1,28.3
1992,1,-9.6,-20.1,-14.9,0.6,-31.1,0,48.2,31
1992,2,-11.2,-23.5,-17.4,11.1,-39.5,0,17.2,10
1992,3,0.1,-10.8,-5.3,9.1,-33.2,0,7.2,4.8
1992,4,4.7,-6,-0.6,13.6,-20.8,14.9,10.4,23.1
1992,5,11.5,0.5,6,20.4,-5.3,15.5,8.6,25.5
1992,6,20.4,6.6,13.5,31.9,-2.1,48.3,2.8,51.1
1992,7,22.4,10,16.2,31.6,4,39.7,0,39.7
1992,8,17.9,6.8,12.4,26.8,-0.9,44.8,0,44.8
