Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1992,12,-2.3,-9,-5.7,4,-19,8,101,109
1993,1,-3.6,-12,-7.8,4.5,-24.5,22.4,67,89.4
1993,2,0.7,-9.5,-4.4,7,-23,0.6,9,9.6
1993,3,7.5,-3.7,1.9,13.5,-12,52.7,10.5,63.2
1993,4,12.8,2.6,7.7,17,-2.5,41.6,0,41.6
1993,5,22.9,6.1,14.5,34,-1.5,51,0,51
1993,6,20.8,8.9,14.9,30,5,106.1,0,106.1
1993,7,21.2,10.5,15.9,27,6,80,0,80
1993,8,23.1,8.9,16.1,30.5,3.5,48.2,0,48.2
1993,9,19.9,4.3,12.1,27,0,38.4,0,38.4
1993,10,13.8,1.5,7.7,23,-4.5,40.5,0,40.5
1993,11,2.6,-4.5,-1,9,-21,24,24.5,48.5
1993,12,1.3,-3.5,-1.1,7,-10.5,43,34.5,77.5
1994,1,3.1,-1.8,0.7,6,-7.5,44.8,18,62.8
1994,2,0.9,-5.4,-2.3,6,-20.5,28.1,47.5,75.6
1994,3,9.9,-2.3,3.8,21,-7.5,43.8,0,43.8
1994,4,14.9,2.6,8.8,23.5,-2,70.8,0,70.8
1994,5,19.3,5.1,12.2,28,0,48.6,0,48.6
1994,6,21.2,8,14.6,31,3.5,69.5,0,69.5
1994,7,28.2,10,19.1,35,6,42,0,42
1994,8,27.3,9.2,18.3,34,5,45.7,0,45.7
1994,9,22.6,5,13.8,27.5,2,17.6,0,17.6
1994,10,12.8,1.6,7.2,20,-3,66.2,0,66.2
1994,11,3.2,-2.4,0.4,7.5,-10.5,40.5,27.8,68.3
1994,12,0.6,-3.8,-1.6,7,-15,73.7,39,112.7
1995,1,-0.9,-6.5,-3.8,4,-17,38,30,68
1995,2,3.5,-4.6,-0.5,9.5,-17.5,46.6,3,49.6
1995,3,8.4,-3.4,2.5,16,-13,45.8,22,67.8
1995,4,13.3,-0.6,6.4,20.5,-4,24.5,1.5,26
1995,5,21.4,3.5,12.4,30,-1.5,27.5,0,27.5
1995,6,23.1,8.4,15.8,29.5,2,54.8,0,54.8
1995,7,23.9,10.7,17.3,31.5,6,88.8,0,88.8
1995,8,21.1,8.7,14.9,29.5,3.5,112.6,0,112.6
1995,9,21.6,4.8,13.2,27,-1.5,37.6,0,37.6
1995,10,10.3,2.5,6.4,15.5,-6,123,0,123
1995,11,4,-2.2,0.9,9,-9,169.8,58.5,228.3
1995,12,-0.3,-4.8,-2.6,7,-16.5,35.3,60,95.3
1996,1,-2.7,-9.2,-6,6.5,-24,29.2,55,84.2
1996,2,1.7,-8.7,-3.5,7,-23,40.1,28,68.1
1996,3,6,-5,0.5,12.5,-15,27,23,50
1996,4,13.1,1.1,7.1,20,-4.5,61.3,0,61.3
1996,5,15.2,4.8,10,25.5,0,78.1,1.5,79.6
1996,6,22,7.8,14.9,28,3,36.6,0,36.6
1996,7,26.7,9.6,18.2,33,5,57.7,0,57.7
1996,8,25.3,8,16.7,31,4,30.5,0,30.5
1996,9,17.4,5.5,11.5,26.5,-2.5,34,0,34
1996,10,10.6,1.9,6.3,18,-4.5,83.3,1,84.3
1996,11,2.2,-2.5,-0.2,7.5,-13,64.1,76,140.1
1996,12,-2.5,-8.6,-5.6,5.5,-20,21.2,139.5,160.7
1997,1,-0.5,-7,-3.8,9,-22,19.3,82,101.3
