Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
2008,2,-25.5,-33.7,-29.6,-13.8,-42.4,0,7.5,3
2008,3,-25.1,-33.9,-29.5,-11.6,-41.9,0,21,7.5
2008,4,-13.3,-22.9,-18.1,-1,-40.2,0,43.6,19.2
2008,5,1.1,-6.2,-2.5,15.9,-20.3,0.2,2,1.4
2008,6,7.9,0.4,4.2,14.7,-3,19.3,0,19.3
2008,7,14.9,6,10.5,27.9,2.3,45.2,0,45.2
2008,8,10.9,4.8,7.9,17.6,-0.2,73,0,73
2008,9,4.7,-0.4,2.1,11.8,-7.3,17.6,7.1,24.9
2008,10,-1.3,-8.4,-4.9,10.3,-23,16.6,19.6,35
2008,11,-12.1,-19.5,-15.8,-0.9,-29.6,0,11.8,4.2
2008,12,-20.6,-28.2,-24.4,-8.9,-36.9,0,21.5,7.1
2009,1,-20.2,-27.6,-23.9,0.2,-41.9,0,11.7,5.2
2009,2,-21.8,-30.9,-26.3,-9.8,-39.8,0,13,8
2009,3,-25.4,-33.1,-29.3,-15.9,-44.3,0,9.2,4.3
2009,4,-10.8,-20.7,-15.8,3.6,-32.9,0,28.7,16.8
2009,5,-2.7,-12.4,-7.6,9.8,-21.1,0,9.6,5.4
2009,6,7.5,0.4,4,17.2,-4.5,28.6,0,28.6
2009,7,12.9,4,8.5,23.5,-0.5,33,0,33
2009,8,13.8,5.1,9.4,21.9,-0.9,25.4,0,25.4
2009,9,8,1.5,4.7,17.9,-3.9,29.3,13.2,41
2009,10,-3.7,-10,-6.8,3.9,-21.8,1.6,17.2,10.7
2009,11,-11.1,-17.7,-14.4,-2.2,-26.2,0,40.2,14.8
2009,12,-19.9,-27.7,-23.8,-4.5,-40.2,0,6.9,1.3
2010,1,-20.7,-29.7,-25.2,-10.5,-40,0,54.4,19.1
2010,2,-19.3,-26.6,-23,-7.3,-35.1,0,16.8,2
2010,3,-15.4,-24.8,-20.1,-1.3,-35.2,0,32.4,14.8
2010,4,-2,-11.1,-6.6,9.8,-25.6,0,12.2,6
2010,5,-1.3,-9.1,-5.2,14.4,-15.7,0.2,22.8,12.4
2010,6,11.5,1.5,6.5,25.6,-4.7,24.1,0.4,24.5
2010,7,14.8,6.6,10.7,26.2,2.2,50.7,0,50.7
2010,8,14.2,6.5,10.4,25.5,0.4,34.9,0,34.9
2010,9,7.1,0.8,3.9,20.3,-5.2,22.7,10.3,30.8
2010,10,-1.7,-6.4,-4.1,3.6,-15.8,9.3,56.1,34.6
2010,11,-10.4,-18.1,-14.3,-1.9,-32.5,0,50.9,22.8
2010,12,-19.7,-27.2,-23.5,-7.1,-38,0,29.2,12
2011,1,-22.7,-31,-26.9,-14.3,-41.4,0,25,10.8
2011,2,-19.2,-27.9,-23.6,-4.7,-35.1,0,46.8,10.3
2011,3,-17.1,-26.5,-21.8,-0.2,-37.5,0,17.6,6.4
2011,4,-13.4,-22.8,-18.1,-5.1,-36.4,0,28.2,6.4
2011,5,0.8,-7,-3.1,11.2,-18.7,0.4,14.6,4.8
2011,6,7.4,0.1,3.7,18,-4.8,8,6.8,14.4
2011,7,17.5,7.3,12.4,24.1,1.7,20,0,20
2011,8,14.5,7.7,11.1,28.9,0.5,101.5,0,101.5
2011,9,8.1,1.4,4.8,17.4,-7.6,63.9,4.1,69
2011,10,-1.2,-6.7,-4,8.1,-20.8,6.8,28.1,19.2
2011,11,-17,-25.3,-21.2,-5,-36.7,0,28.2,7.6
2011,12,-21.2,-29.5,-25.4,-2.5,-37.8,0,41.3,8.9
2012,1,-22.8,-31.4,-27.1,-13.4,-40.3,0,43.1,13.2
2012,2,-18.9,-27.1,-23,-6,-38.7,0,28.8,6.5
2012,3,-24.2,-32,-28.1,-7.9,-39.7,0,25.4,7.8
2012,4,-10.8,-20.4,-15.6,2.6,-28,1.2,34.2,9
2012,5,0.4,-6.3,-3,13.4,-22.9,1.6,11.4,5.1
2012,6,10.2,2.4,6.3,25.3,-1.2,15.8,0,15.8
2012,7,17,7.7,12.4,26.8,3.5,31.3,0,31.3
2012,8,15.5,6.1,10.8,25.8,-2.6,23.4,0,23.4
2012,9,11.5,2.9,7.2,21.7,-1.3,11.1,0,11.1
2012,10,-1,-6.4,-3.7,9.6,-20.8,4.8,46.2,23.2
2012,11,-14.5,-21.6,-18.1,-6,-30.9,0,26.4,6.9
2012,12,-24.1,-30.2,-27.2,-18.9,-35.8,0,8.7,1.7
2013,1,-26.7,-34.6,-30.7,-15.1,-43.1,0,35,12.6
2013,2,-27.1,-34.7,-30.9,-12.6,-41.9,0,24.4,5.6
2013,3,-20.9,-30.6,-25.8,-6.6,-40.2,0,29.9,9.5
2013,4,-11.9,-21.5,-16.7,2.9,-34.7,0,17.2,6.4
2013,5,-0.8,-9.7,-5.3,14,-27.9,0,15.4,5.2
2013,6,15.6,3.8,9.7,32.5,-0.9,13.9,0,13.9
2013,7,13.6,5.2,9.4,23.3,0.3,74.5,0,74.5
2013,8,17,6.6,11.9,30.3,-3.7,35.5,0,35.5
2013,9,6.8,1.5,4.2,16.3,-2.8,49.4,1.4,50.4
2013,10,0.5,-4.5,-2,5.5,-18,9,24.4,26
2013,11,-13,-20.9,-17,-0.2,-30.4,0,16.2,3.4
2013,12,-21.5,-29,-25.3,-8.9,-37.2,0,19.2,4.8
2014,1,-22.7,-32,-27.4,-9.7,-42.2,0,16.8,3.6
2014,2,-23.1,-31.2,-27.2,-8.2,-42.3,0,54,13.8
2014,3,-20.1,-29.8,-25,-12.3,-41.2,0,26.8,7
2014,4,-13.6,-23.2,-18.5,3.2,-34.8,0,11.6,3
2014,5,1,-7.7,-3.3,19.7,-25.6,8.8,11.6,15.2
2014,6,8.7,0,4.4,25.7,-6.1,25.6,,25.6
2014,7,15.8,6.8,11.3,31,2.7,46.2,0,46.2
2014,8,11.9,3.3,7.7,18.3,-1.1,18.2,0,18.2
2014,9,4.8,-0.6,2.1,13,-5.9,34.4,6.2,49.2
2014,10,-2.3,-8.3,-5.4,2.1,-16.2,0.2,68.8,18.5
2014,11,-14,-22.2,-18.1,1.9,-30.5,0,15.6,3
2014,12,-22.1,-32,-27,-18.8,-33.1,0,0.2,
