Year,Month,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm)
1997,2,-14.9,-28.5,-21.7,-1.4,-37.3,0,45.8,28.9
1997,3,-11.2,-25.2,-18.2,0.7,-36.3,0,16.8,10.4
1997,4,-1.2,-12.1,-6.7,9.7,-23.8,5.8,3.8,8.6
1997,5,15.7,2.3,9.1,28.4,-4.2,26.8,0,26.8
1997,6,18.6,5.5,12.1,27.8,0.8,32,0,32
1997,7,24,11.1,17.6,32.1,3.8,42.8,0,42.8
1997,8,19,8.5,13.8,32.1,1,197.5,0,197.5
1997,9,13.6,4.4,9,24.4,-4.2,90.2,0,90.2
1997,10,0.9,-5.9,-2.5,11.7,-26.9,97.8,34.6,132.4
1997,11,-8.5,-16.8,-12.7,1.2,-30,1,36.2,35.6
1997,12,-11.3,-20.9,-16.1,-1.3,-38,0,37.7,36.4
1998,1,-22.5,-31.9,-27.4,-12.2,-40.2,0,29.1,27.5
1998,2,-9.6,-18.9,-14.3,3.2,-34,0.2,76,73
1998,3,-8.5,-22.6,-15.6,4.4,-34.2,0,10.6,10.6
1998,4,6.1,-7.8,-0.8,21.1,-17.1,0.6,14.6,14.8
1998,5,12.2,-0.8,5.7,24.5,-7.8,26,2.6,28.6
1998,6,18.6,6.6,12.6,30.4,-2.1,57.8,5.8,63
1998,7,22.3,10.4,16.4,29.4,5.9,93.5,0,93.5
1998,8,22.6,11,16.8,32.9,2.5,26.2,0,26.2
1998,9,13.5,4.8,9.2,23.9,-2.2,26.6,0,26.6
1998,10,6.6,-1.5,2.6,17.2,-9.2,14.8,3.4,17.6
1998,11,-5.1,-10.8,-7.9,-0.8,-21.1,0.4,54.4,52.4
1998,12,-16.9,-25.1,-21,0.1,-36,0.2,9.4,8.6
1999,1,-19.9,-27.9,-23.9,0,-38.8,0,12.8,11.8
1999,2,-10.9,-22.9,-16.9,-0.3,-36.8,0,45,39.8
1999,3,-3.8,-17.4,-10.6,10.8,-35.1,0,32.6,28.8
1999,4,7.6,-4,1.8,22.4,-17.1,0.2,1.6,1.8
1999,5,15.2,1.2,8.2,28.1,-8.4,23.6,11.7,35.3
1999,6,20,7.3,13.6,31.1,0.3,41.1,0,41.1
1999,7,21.3,9.5,15.4,31.6,5.4,64.2,0,64.2
1999,8,20.2,9.2,14.7,29.1,2.2,65.2,0,65.2
1999,9,11.8,2.9,7.4,20.3,-1.4,112.7,0.6,113.3
1999,10,2.2,-4.4,-1.1,9.8,-15.8,2.2,6.2,8.4
1999,11,-5,-12.2,-8.6,1.4,-26.9,0.4,37.4,34.4
1999,12,-14.1,-24,-19.1,2.6,-34.2,0,49.1,47.7
2000,1,-19.7,-28.7,-24.2,-0.3,-38.5,0,12.8,12.8
2000,2,-11,-22.4,-16.7,4,-34.2,0.2,3.4,3.6
2000,3,-3.5,-15.1,-9.3,8.1,-34,3.4,17,20.4
2000,4,0.8,-12.4,-5.8,20.4,-24.4,8.8,16.9,25.7
2000,5,9.3,-1.2,4.1,23.1,-7.7,41.8,6,47.8
2000,6,15.2,2.3,8.8,28.1,-3.1,19.1,6,25.1
2000,7,22,9.1,15.6,33.4,2.5,179.4,0,179.4
2000,8,20.9,8.8,14.9,26.7,2.9,52.6,0,52.6
2000,9,10.8,2.9,6.9,24.5,-4.4,47.6,4,51.6
2000,10,6.9,-1.1,2.9,16.8,-8.7,15.8,14,29.4
2000,11,-7,-13.8,-10.4,0.4,-27.2,0,61,49.8
2000,12,-22.3,-29.9,-26.1,-4.3,-37.7,0,11.8,11.4
2001,1,-14,-24.8,-19.4,-4.2,-31.3,0,22.5,21.4
2001,2,-18.9,-29.6,-24.3,-9.4,-35.8,0,13.6,11.6
2001,3,-7.1,-18.1,-12.6,4.4,-29.3,0.2,54.6,45.8
2001,4,5,-8.8,-1.9,26.8,-19.5,6.2,3.2,9.4
2001,5,13.5,1.4,7.5,25.2,-6.7,60.4,7.6,68
2001,6,18.3,5.1,11.7,29.4,-2.9,98.8,0,98.8
2001,7,23.3,11.1,17.2,30.8,3,38.4,0,38.4
2001,8,20.5,9.5,15,30.6,-1.5,51.6,0,51.6
2001,9,15.8,3.8,9.9,24.8,-6.4,24.8,0.2,25
2001,10,3.7,-3.1,0.3,15.7,-8.7,9.8,11.6,20.2
2001,11,-4.2,-13,-8.6,4.4,-29.5,0.4,21,19.4
2001,12,-12.4,-21.1,-16.7,-1.2,-32.1,0.4,39.8,37.6
2002,1,-20.1,-29.2,-24.6,-3.6,-44.4,0,10.2,10.2
2002,2,-15,-27.7,-21.4,-1.8,-37.3,0,18,13.8
2002,3,-12.9,-24.3,-18.6,4.6,-36.1,0,12.6,12.6
2002,4,-1.5,-14.7,-8.1,10.7,-27.8,1.6,60.2,61.4
2002,5,5.1,-6.2,-0.5,15.6,-15.9,8.2,36.8,45
2002,6,18.8,4.2,11.5,36.8,-3.6,59.8,0.2,60
2002,7,22.7,10,16.4,30.3,3,47.3,0,47.3
2002,8,19,8.5,13.8,28.4,3.1,54.4,0,54.4
2002,9,11.7,4.1,7.9,24.5,-1.7,79.6,1.4,81
2002,10,0.7,-7.4,-3.4,13.6,-17.8,10.6,23.6,33.4
2002,11,-8.1,-18.4,-13.3,-0.3,-30.7,0,46,46
2002,12,-13.1,-21,-17.1,-2,-31.1,0,18.2,18.2
2003,1,-17.6,-26.1,-21.9,2.9,-35.2,0,13.6,13.6
2003,2,-22.2,-33.2,-27.7,-12,-40.3,0,11.2,11.2
2003,3,-10.8,-22,-16.4,8.7,-40,0,25.6,24.6
2003,4,-0.5,-12.2,-6.4,10.6,-29.4,3.4,3.4,6.8
2003,5,14.7,0.2,7.5,27.6,-10.7,12.4,1.4,13.8
2003,6,19.5,5.1,12.3,28.6,-1.1,68.8,0,68.8
2003,7,22.9,9.7,16.3,30.6,3.6,52.6,0,52.6
2003,8,23.2,10.8,17,33.3,2.3,35,0,35
2003,9,13.4,4.2,8.8,30.9,-4.3,58.6,0.4,59
2003,10,4.1,-2.8,0.6,15,-13.6,6.8,11.8,17.8
2003,11,-6.9,-16.1,-11.5,2.9,-26.2,0.4,33.6,33.2
2003,12,-11.9,-21.1,-16.5,-1.2,-36,0,21.6,21.4
2004,1,-26.3,-34.5,-30.4,-17.2,-42.9,0,22.6,22.2
2004,2,-14.9,-24.7,-19.8,-4.3,-36.6,0.2,17.2,17.2
2004,3,-8.6,-23.9,-16.3,12,-37.7,6.6,24.4,31
2004,4,-0.9,-13.3,-7.1,13.5,-22.6,3.4,20.8,20.6
2004,5,5.3,-7.1,-0.9,23.2,-14.6,5.8,30,35.8
2004,6,14.7,2.4,8.6,24.1,-2.1,20,4.6,24.6
2004,7,21.8,8.8,15.3,31.5,2,37.8,0,37.8
2004,8,16.9,6.4,11.7,26.7,2.4,53,0,53
2004,9,14,4.1,9.1,21.2,-1.8,23.8,4,27.8
2004,10,3.4,-4.1,-0.4,19.3,-13.4,18.4,33.2,49
2004,11,-6.2,-13.9,-10.1,5.4,-30.9,1.2,44,43.8
2004,12,-22.6,-31.3,-27,-10,-45.1,0,18.8,16.2
2005,1,-20.6,-30.4,-25.5,-10.4,-40.2,0,49.4,48.4
2005,2,-15.2,-27.9,-21.6,2,-36.6,0,12.6,12.6
2005,3,-9.9,-22.9,-16.4,3.8,-31.9,1.6,19.8,20.4
2005,4,6.4,-4.4,1,13.2,-12.9,6.2,23.2,28.8
2005,5,13.1,-1.3,5.9,28,-12.1,30.8,0.6,31.4
2005,6,17.7,4.8,11.3,27,-1,88,0,88
2005,7,22.3,10.5,16.5,34.2,1.9,160.4,0,160.4
2005,8,18.4,9,13.7,27.4,2.1,88,0,88
2005,9,12.4,4,8.2,22.7,-5.6,87.6,0.8,88.4
2005,10,5.7,-2.4,1.6,14.6,-10.2,29.6,3.4,33
2005,11,-5.4,-12.5,-9,3.7,-24.3,2.6,19,18.4
2005,12,-14.3,-23,-18.7,-4.8,-33.1,0,44.2,40.4
2006,1,-14.6,-23.6,-19.1,-3,-33,0,31.6,23.7
2006,2,-14.9,-26.8,-20.9,-5.9,-39.6,0,5.6,4.4
2006,3,-4.3,-17.3,-10.8,6.8,-32.5,0.4,5.6,5.4
2006,4,9.4,-5.1,2.2,23.2,-15.3,0.4,2.4,2.2
2006,5,10.5,-0.3,5.2,25.8,-9.8,34.8,0.4,35.2
2006,6,21.4,7.3,14.4,29.4,0,30.2,0,30.2
2006,7,21,8.8,14.9,29.1,0.7,152.4,0,152.4
2006,8,21.2,9.9,15.6,27.8,1,43.4,0,43.4
2006,9,13.9,3.4,8.7,28.3,-3.7,19,0.4,19.4
2006,10,3.8,-2,0.9,18.2,-8,6.8,42.8,49.2
2006,11,-8.8,-17.8,-13.4,-0.3,-30.8,0,70,60.8
2006,12,-10.5,-20.9,-15.8,0.3,-33.7,0,14.8,13
2007,1,-17.6,-27.3,-22.5,-3.6,-40,0,26.8,22.6
2007,2,-18.3,-28.1,-23.2,-6.1,-37.9,0,12.7,10.8
2007,3,-9,-22.8,-15.9,8.3,-34.9,1.2,52.7,50.6
2007,4,2.2,-10.8,-4.3,18.9,-26.9,3.1,9,12.1
2007,5,11.8,-0.5,5.6,23.4,-10.7,26.4,9.9,36.3
2007,6,16.9,4.8,10.9,28.3,-2.1,94.2,0,94.2
2007,7,23.1,10.9,17.1,35.2,4.5,26.4,0,26.4
2007,8,17.7,8.3,13,24.2,1.8,176.2,0,176.2
2007,9,10.3,2.8,6.6,20,-2.6,91,5.8,97
2007,10,5.9,-1.6,2.1,16.7,-13.4,28.8,57.1,85.4
2007,11,-9.3,-17.2,-13.3,0.3,-37.3,0,28.8,23.8
2007,12,-18.4,-27,-22.7,-10,-35.2,0,22.3,21.3
2008,1,-18.3,-26.3,-22.3,-7.6,-36.7,0,43.3,37.9
2008,2,-19.9,-31.6,-25.8,-3.5,-40.8,0,22.8,20.9
2008,3,-12.3,-25.7,-19.1,1.3,-35.8,0,38.6,38
2008,4,1.6,-11.1,-4.8,13.4,-33,1,1.6,2.6
2008,5,7.4,-2,2.7,23.9,-11.9,10,24.4,33.4
2008,6,18,5.6,11.8,26.9,0,55.6,0,55.6
2008,7,20.9,10,15.5,29.7,2.5,92.8,0,92.8
2008,8,23.5,10.8,17.2,32.3,4.9,72.4,0,72.4
2008,9,11.1,2,6.6,19.3,-5.3,62,0,62
2008,10,5.7,-0.9,2.4,15.6,-8.2,10.4,15.8,26.4
2008,11,-6.1,-11.5,-8.8,1.3,-21.9,7.2,27.7,32.3
2008,12,-23.9,-30.4,-27.2,-14.6,-37.9,0,19.1,12
2009,1,-19.1,-26.5,-22.9,-2.7,-34.9,0,18,17.4
2009,2,-15.7,-26.3,-21,-1.4,-36.3,0,5.6,5.6
2009,3,-9.5,-24.7,-17.1,6.5,-37.1,1.2,31.9,33.1
2009,4,2,-9.5,-3.7,9.8,-22.5,17.7,10.4,27.1
2009,5,3.7,-6.4,-1.4,16.8,-14.4,20,12,32
2009,6,15.7,4.2,10,25.2,-3.2,80.7,2.5,83.2
2009,7,19.4,8.4,13.9,27,2.8,94,0,94
2009,8,17.7,7,12.4,28.3,-0.3,38.1,0,38.1
2009,9,16.8,5.8,11.3,28.1,-3.3,42,0,42
2009,10,2.3,-2.5,-0.1,13,-13.7,10.4,36.6,46.4
2009,11,-2.2,-9.8,-6,5.4,-22,0.4,24.3,22.3
2009,12,-18.5,-25.8,-22.2,-8.8,-37.4,0,10.3,10.3
2010,1,-14.5,-22.9,-18.7,-2.1,-32.9,0,22.8,22.4
2010,2,-9.6,-23.5,-16.6,-0.1,-38,0,7.4,7.4
2010,3,0.1,-11.3,-5.6,12.4,-29.1,4.2,5.9,9.5
2010,4,8.4,-3.9,2.3,19,-11.6,4.6,32,29.6
2010,5,9.5,-1.8,3.9,20,-9.4,11.8,0,11.8
2010,6,19.7,4.9,12.4,29.4,-1.3,15,0,15
2010,7,24,11.9,18,29.1,6.5,111.2,0,111.2
2010,8,18.6,9.3,14,29.4,4.1,174,0,174
2010,9,11.6,3,7.3,19.3,-6.6,100.8,0.2,101
2010,10,6.5,-1.1,2.7,19.7,-10.5,59.6,12.8,70.6
2010,11,-5.1,-12,-8.6,7.5,-29.8,0.8,31.6,28.8
2010,12,-13.4,-20.5,-17,-3.1,-31.8,0,38,30.8
2011,1,-20.4,-29,-24.7,-7.1,-38.1,0,11,9
2011,2,-15.9,-26.4,-21.2,-5.5,-32.6,0,18.5,16.9
2011,3,-9.3,-24,-16.7,4.2,-35.4,0,12.4,11
2011,4,2.3,-12.3,-5,18.1,-23.6,0.2,14,15.4
2011,5,9.3,-2.8,3.3,24.5,-18.1,34.3,11.6,45.9
2011,6,20.6,6.2,13.4,31.8,-0.1,29.8,0.2,30
2011,7,22.4,11,16.7,29.5,5.4,104.2,0,104.2
2011,8,20.6,10,15.3,26.1,5.5,125.4,0,125.4
2011,9,16.7,5.9,11.3,27.3,0.3,47,0.4,47.4
2011,10,6.2,-0.1,3,26.6,-7.6,32.8,31.8,64.2
2011,11,-5.9,-12.9,-9.4,5.5,-27.1,0.2,44.2,39.6
2011,12,-12.7,-24.2,-18.5,-2.1,-36.1,0.2,37.8,32
2012,1,-17.7,-27.6,-22.7,-3.8,-37.9,0,28.2,20.8
2012,2,-11.2,-22.3,-16.8,0.8,-34.3,0,8,5
2012,3,-5.6,-17.7,-11.6,7,-33.7,4,34.2,38.2
2012,4,3.2,-9.4,-3.1,17.8,-22.1,16.2,9.2,25
2012,5,10.8,-1.3,4.8,24.2,-7.7,20,1,21
2012,6,17.7,4.7,11.2,25.3,-2.3,89,19.6,108.6
2012,7,25.1,11.4,18.3,36.4,5.6,60.4,0,60.4
2012,8,20.8,8.6,14.7,26.1,2,93.6,0,93.6
2012,9,14.8,4.8,9.8,25.7,-2.8,55.4,0,55.4
2012,10,2.9,-3.6,-0.4,14.5,-19.5,39.4,40.8,75
2012,11,-9.5,-18.5,-14,2.1,-32.1,0,16.8,15
2012,12,-17.9,-25.5,-21.7,-7.3,-40.9,0,56,48
2013,1,-22,-31.5,-26.8,-8,-39.8,0,21,20
2013,2,-14.9,-27.6,-21.3,0.9,-41.5,0,21.2,10.2
2013,3,-8.9,-21.1,-15,3.9,-31.6,0,14.6,10.6
2013,4,-2.2,-15.1,-8.7,5.6,-24.9,5,19.4,23.2
2013,5,11.6,-1.6,5,24.1,-13.5,9.2,1,10.2
2013,6,22.4,5.4,13.9,29.4,-6.6,4.4,0,4.4
2013,7,23,10.1,16.6,33.6,3,48.4,0,48.4
2013,8,19.3,9.3,14.3,27.7,4.2,75.8,0,75.8
2013,9,16.1,5.8,11,29,-1.6,85.2,4.2,89.4
2013,10,2.6,-2.8,-0.1,13.5,-11.1,57.2,9.4,67.6
2013,11,-10.4,-20,-15.2,0.2,-34.5,0,59.2,61.2
2013,12,-24.8,-32.4,-28.6,-12.8,-39.5,0,8.2,8
2014,1,-21.7,-29.1,-25.4,-9.9,-39.6,0,23.4,23.2
2014,2,-18.8,-27.6,-23.2,-10.1,-39.5,0,26.7,26.5
2014,3,-12.1,-27.1,-19.6,0.1,-33.8,0,6.7,6.5
2014,4,-1.7,-15.9,-8.8,9.8,-27.8,0.4,15.2,15.4
2014,5,10.6,-1.2,4.7,28.3,-9.5,29,2.6,31.6
2014,6,19.4,4.7,12.1,29.4,-1.1,60.8,1.2,62
2014,7,21.9,9.5,15.7,28.8,5.4,45.5,0,45.5
2014,8,20.4,8.6,14.5,30.6,2.5,120.7,0,120.7
2014,9,12.5,2.1,7.3,26.6,-3.4,31.2,0,31.2
2014,10,,,,,,,,
